ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C18162	Bacteriochlorophyll d	C45H50MgN4O4(R1)(R2)	556.2325	556.9372
C18163	Bacteriochlorophyll c	C46H52MgN4O4(R1)(R2)	556.2325	556.9372
C18202	8-Methyl-6-nonenoic acid	C10H18O2	170.1307	170.2487
C18211	Isopimara-7,15-diene	C20H32	272.2504	272.4681
C18219	Palustradienol	C20H32O	288.2453	288.4675
C18220	Palustradienal	C20H30O	286.2297	286.4516
C18221	Isopimaradienol	C20H32O	288.2453	288.4675
C18222	Isopimaradienal	C20H30O	286.2297	286.4516
C18223	Stemar-13-ene	C20H32	272.2504	272.4681
C18224	Stemod-13(17)-ene	C20H32	272.2504	272.4681
C18225	9beta-Pimara-7,15-diene	C20H32	272.2504	272.4681
C18226	ent-Cassa-12,15-diene	C20H32	272.2504	272.4681
C18228	ent-Pimara-8(14),15-diene	C20H32	272.2504	272.4681
C18229	Fusicocca-2,10(14)-diene	C20H32	272.2504	272.4681
C18245	8-epi-Cedrol	C15H26O	222.1984	222.3663
C18321	(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-Decaprenyl diphosphate	C50H84O7P2	858.5692	859.1453
C18796	(2R)-2-Hydroxy-2-methylbutanenitrile; 2-Hydroxy-2-methylbutanenitrile	C5H9NO	99.0684	99.1311
C19491	(E)-2-Methylbutanal oxime	C5H11NO	101.0841	101.1469
C19630	Diketone	C5H11NO	101.0841	101.1469
C19676	Germacra-1(10),4,11(13)-trien-12-ol	C15H24O	220.1827	220.3505
C19678	Germacrene A acid; Germacra-1(10),4,11(13)-trien-12-oate	C15H22O2	234.162	234.334
C19711	Solavetivol	C15H24O	220.1827	220.3505
C19712	N-Hydroxy-L-phenylalanine; 2-(Hydroxyamino)-3-phenylpropanoate	C9H11NO3	181.0739	181.1885
C19714	(E)-Phenylacetaldoxime; (E)-Phenylacetaldehyde oxime	C8H9NO	135.0684	135.1632
C19715	N,N-Dihydroxy-L-phenylalanine	C9H11NO4	197.0688	197.1879
C19732	24-Hydroxy-beta-amyrin; Olean-12-ene-3beta,24-diol	C30H50O2	442.3811	442.7168
C19749	(E)-alpha-Bisabolene	C15H24	204.1878	204.3511
C19752	(S)-beta-Macrocarpene	C15H24	204.1878	204.3511
C19757	(Z)-3-Hexen-1-ol acetate; (3Z)-Hex-3-en-1-yl acetate; cis-3-Hexenyl acetate	C8H14O2	142.0994	142.1956
C19759	7,9,9'-tricis-Neurosporene; 7,9,9'-tri-cis-Neurosporene	C40H58	538.4539	538.8885
C19760	(2Z,6Z)-Farnesyl diphosphate	C15H28O7P2	382.131	382.3261
C19764	9,15,9'-tricis-zeta-Carotene	C40H60	540.4695	540.9044
C19765	15,9'-dicis-Phytofluene	C40H62	542.4852	542.9203
C19817	Phyllocladan-16alpha-ol	C20H34O	290.261	290.4834
C19819	Cucurbitadienol	C30H50O	426.3862	426.7174
C19828	Arabidiol; (13R,14R,17E)-Malabarica-17,21-diene-3beta,14-diol	C30H52O2	444.3967	444.7327
C19829	Dammarenediol II; (20S)-Dammar-24-ene-3beta,20-diol; Dammar-24-ene-3beta,20-diol	C30H52O2	444.3967	444.7327
C19832	Thalianol	C30H50O	426.3862	426.7174
C19853	trans,polycis-Polyprenyl diphosphate	C15H28O7P2(C5H8)n	426.3862	426.7174
C20145	ent-Isokaurene; Kaur-15-ene; Kryptomeren	C20H32	272.2504	272.4681
C20146	ent-2alpha-Hydroxyisokaurene	C20H32O	288.2453	288.4675
C20149	9beta-Pimara-7,15-dien-19-oate	C20H30O2	302.2246	302.451
C20150	ent-11beta-Hydroxycassa-12,15-diene	C20H32O	288.2453	288.4675
C20151	10beta,14beta-Dihydroxytaxa-4(20),11-dien-5alpha-yl acetate; 5alpha-Acetoxy-10beta,14beta-dihydroxytaxadiene	C22H34O4	362.2457	362.503
C20158	(13E)-Labda-7,13-dien-15-ol	C20H34O	290.261	290.4834
C20185	(12E)-9alpha-Labda-8(17),12,14-triene; syn-Labda-8(17),12E,14-triene; (4aS,5R,8aS)-1,1,4a-Trimethyl-6-methylidene-5-[(2E)-3-methylpenta-2,4-dien-1-yl]decahydronaphthalene	C20H32	272.2504	272.4681
C20192	Marneral	C30H50O	426.3862	426.7174
C20208	syn-Stemoden-19-oate	C20H30O2	302.2246	302.451
C20221	(6E)-8-Oxolinalool; trans-8-Oxolinalool	C10H16O2	168.115	168.2328
C20258	(2S,4S)-4-Hydroxy-2,3,4,5-tetrahydrodipicolinate; (2S,4S)-4-Hydroxy-2,3,4,5-tetrahydropyridine-2,6-dicarboxylate; HTPA	C7H9NO5	187.0481	187.1501
C20265	2,3-Epoxymenaquinone; Vitamin K2 2,3-epoxide	C16H16O3(C5H8)n	187.0481	187.1501
C20270	Copal-8-ol diphosphate; (13E)-8alpha-Hydroxylabd-13-en-15-yl diphosphate	C20H38O8P2	468.2042	468.4584
C20310	N-Hydroxy-L-isoleucine	C6H13NO3	147.0895	147.1723
C20311	N,N-Dihydroxy-L-isoleucine	C6H13NO4	163.0845	163.1717
C20312	(Z)-2-Methylbutanal oxime	C5H11NO	101.0841	101.1469
C20313	N-Hydroxy-L-valine	C5H11NO3	133.0739	133.1457
C20314	N,N-Dihydroxy-L-valine	C5H11NO4	149.0688	149.1451
C20315	(Z)-2-Methylpropanal oxime	C4H9NO	87.0684	87.1204
C20345	Isopentenyl phosphate	C5H11O4P	166.0395	166.1122
C20481	cis-Abienol; (12Z)-Labda-12,14-dien-8alpha-ol	C20H34O	290.261	290.4834
C20525	3-Geranylgeranylindole; 3-(Geranylgeranyl)indole	C28H39N	389.3083	389.616
C20526	10,11-Epoxy-3-geranylgeranylindole	C28H39NO	405.3032	405.6154
C20527	Emindole SB	C28H39NO	405.3032	405.6154
C20528	Terpendole B	C27H35NO3	421.2617	421.5717
C20529	14,15-Epoxyemindole SB	C28H39NO2	421.2981	421.6148
C20530	Paspaline	C28H39NO2	421.2981	421.6148
C20531	13-Desoxypaxilline; 13-Deoxypaxilline	C27H33NO3	419.246	419.5558
C20532	20,21-Diprenylterpendole I	C37H51NO5	589.3767	589.8045
C20534	12-Demethyl-11,12-dehydropaspaline	C27H35NO2	405.2668	405.5723
C20535	beta-PC-M6; beta-10-Hydroxy-12-demethyl-11,12-dehydropaspaline	C27H35NO3	421.2617	421.5717
C20536	Terpendole E	C28H39NO3	437.293	437.6142
C20542	13-Desoxyterpendole I	C27H35NO4	437.2566	437.5711
C20543	Terpendole I	C27H35NO5	453.2515	453.5705
C20545	Terpendole J	C32H43NO5	521.3141	521.6875
C20546	Terpendole C	C32H41NO5	519.2985	519.6716
C20548	Lolitriol	C37H49NO7	619.3509	619.7875
C20550	Lolitrem E	C42H57NO7	687.4135	687.9045
C20551	Lolitrem B	C42H55NO7	685.3979	685.8886
C20552	Terpendole K	C32H39NO5	517.2828	517.6558
C20553	Paspalicine	C27H31NO3	417.2304	417.5399
C20554	Paspalinine	C27H31NO4	433.2253	433.5393
C20555	Aflatrem	C32H39NO4	501.2879	501.6564
C20561	21,22-Diprenylpaxilline	C37H49NO4	571.3662	571.7893
C20586	Terpendole G	C28H37NO4	451.2723	451.5977
C20587	Paspaline B	C28H37NO3	435.2773	435.5983
C20593	beta-Paxitriol; 10beta-Hydroxypaxilline	C27H35NO4	437.2566	437.5711
C20594	20,21-Diprenylterpendole J	C42H59NO5	657.4393	657.9216
C20595	20,21-Diprenylterpendole C	C42H57NO5	655.4237	655.9057
C20666	5-Oxo-delta-bilirubin; delta-Staphylobilin	C33H34N4O7	598.2427	598.6457
C20711	Miltiradiene	C20H32	272.2504	272.4681
C20737	6-Geranylgeranyl-2-methylbenzene-1,4-diol	C27H40O2	396.3028	396.6053
C20738	6-Geranylgeranyl-2,3-dimethylbenzene-1,4-diol	C28H42O2	410.3185	410.6319
C20772	3-[(1-Carboxyvinyl)oxy]benzoate; 3-[(1-Carboxyethenyl)oxy]benzoic acid	C10H8O5	208.0372	208.1675
C20773	6-Amino-6-deoxyfutalosine	C19H19N5O6	413.1335	413.3841
C20821	C20821; Carbapenem biosynthesis intermediate 6	C8H9NO3	167.0582	167.162
C20847	(R)-Mevalonate 3-phosphate; (R)-3-Phosphomevalonate	C6H13O7P	228.0399	228.137
C20848	(R)-Mevalonate 3,5-bisphosphate; (R)-3,5-Diphosphomevalonate; (R)-3,5-Bisphosphomevalonate	C6H14O10P2	308.0062	308.1169
C20876	Very-long-chain acyl-CoA	C24H39N7O17P3SR	308.0062	308.1169
C20877	Very-long-chain 3-oxoacyl-CoA	C24H37N7O18P3SR	308.0062	308.1169
C20878	Very-long-chain (3R)-3-hydroxyacyl-CoA	C24H39N7O18P3SR	308.0062	308.1169
C20879	Very-long-chain trans-2,3-dehydroacyl-CoA	C24H37N7O17P3SR	308.0062	308.1169
C20943	(R)-Ipsdienol; (4R)-2-Methyl-6-methyleneocta-2,7-dien-4-ol	C10H16O	152.1201	152.2334
C20944	Ipsdienone; 2-Methyl-6-methyleneocta-2,7-dien-4-one	C10H14O	150.1045	150.2176
C21203	Geranyl phosphate	C10H19O4P	234.1021	234.2292
C21217	Geranylgeranyl bacteriochlorophyllide a	C55H68MgN4O6	904.4989	905.4566
C21284	Fe-coproporphyrin III; Coproheme III	C36H36FeN4O8	708.1883	708.538
C21406	(4aR,10bS)-Noroxomaritidine	C16H17NO3	271.1208	271.3111
C21427	8,12-Diethyl-3-vinylbacteriochlorophyllide d	C34H34MgN4O3	570.2481	570.9638
C21428	12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d	C35H36MgN4O3	584.2638	584.9903
C21429	12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d	C36H38MgN4O3	598.2794	599.0169
C21459	6-Hydroxyferuloyl-CoA	C31H44N7O20P3S	959.1575	959.7022
C21566	6-O-Methyldeacetylisoipecoside; 6-O-Methyl-N-deacetylisoipecoside	C26H35NO11	537.221	537.5562
C21582	Bacteriochlorophyllide e	C31H26MgN4O5(R1)(R2)	537.221	537.5562
C21583	6-O-Methyl-N-deacetylisoipecoside aglycon	C20H25NO6	375.1682	375.4156
C21584	7'-O-Dmethylcephaeline	C27H36N2O4	452.2675	452.5857
C21630	(S)-Norlaudanine	C19H23NO4	329.1627	329.3902
C21634	Norcraugsodine	C15H15NO3	257.1052	257.2845
C21635	(4aR,10bS)-Normaritidine; Macowine	C16H19NO3	273.1365	273.327
